235 2620 1
27787 24723 1
24723 19809 1
23125 14396 1
358 8858 1
8858 25929 1
20046 17825 1
2510 409 1
3766 1059 1
1059 3638 1
2593 4834 1
4834 5586 1
5586 4144 1
25699 28900 1
28900 11388 1
11388 22197 1
27687 1317 1
5641 3594 1
3594 7778 1
2824 1958 1
1958 4508 1
24 695 1
695 331 1
331 3379 1
3379 1528 1
903 3874 2
3874 5703 1
5703 13243 1
13243 7917 1
8712 23560 1
2023 1612 1
1612 30007 1
17382 475 1
475 2023 1
9614 254 1
1184 2083 2
2083 9640 1
593 33539 1
33539 4045 1
798 246 1
3412 3412 1
130 3406 1
3406 2138 1
330 318 1
1940 880 1
123 791 1
791 434 1
434 830 1
830 147 1
147 558 1
558 2201 1
2201 880 1
1385 63 1
63 11 3
11 78 2
78 276 1
276 1 1
1 2258 1
19282 21526 1
21526 4804 1
13973 29912 1
3248 4353 1
4353 12554 1
12554 32970 1
32970 11000 1
804 694 1
359 7015 1
7015 12400 1
12400 31751 1
31751 24270 1
24270 20398 1
20398 12585 1
12585 1774 1
1774 3711 1
3711 1984 1
1984 15397 1
15397 2633 1
2633 17696 1
17696 8838 1
7034 13286 2
13286 12585 1
12585 4440 1
4440 8838 1
8838 8226 1
8226 18303 1
18303 21165 1
21165 4194 1
4194 11274 1
11274 14441 1
6289 23004 1
23004 359 1
359 25028 1
77 789 2
789 3959 1
3959 5453 1
5453 5376 1
77 814 1
814 420 1
420 5361 1
5361 28594 1
28594 10290 1
10290 3492 1
403 420 2
420 3492 1
3492 4759 1
4759 5748 1
5748 7034 1
420 420 1
420 392 3
3492 420 1
19509 25783 1
4924 17376 1
208 204 5
204 9160 1
12137 8830 1
8830 435 1
180 1842 2
1842 646 1
7438 3986 1
3986 31073 1
31073 2008 1
2008 12190 1
12190 3932 1
21396 25607 1
25607 32801 1
32801 17529 1
17529 12739 1
12739 23178 1
23178 30085 1
30289 7359 1
5409 7438 1
101 23272 1
23272 11709 1
800 3530 1
477 382 1
4471 12331 2
12331 9917 1
1075 12368 1
4471 22889 1
19088 23958 1
23958 4471 1
4471 9917 1
9917 12626 1
12626 20447 1
20447 12150 1
12150 9161 1
9161 25250 1
25250 20271 1
20271 10175 1
10175 10737 1
10737 12412 1
12412 12368 1
14372 17468 1
17468 18269 1
1075 3170 1
3170 8101 1
8101 10434 1
10434 17879 1
17879 2834 1
2834 12953 1
1075 32375 1
32375 5109 1
5109 11179 1
11179 6237 1
6237 1474 1
1474 1480 1
1480 1949 1
1949 915 1
915 7815 1
1283 77 1
459 19106 1
19106 343 1
343 217 2
217 230 2
13586 234 1
234 0 1
133 161 2
161 2 1
1836 821 1
602 59 1
59 1159 1
2153 11 1
11 27 2
27 11 1
113 49 1
13789 3827 1
3827 15 1
1886 268 1
268 33775 1
33775 7772 1
7772 25953 1
196 224 1
224 1545 1
1545 98 2
98 8755 1
8755 2595 1
2595 47 1
196 1545 1
24810 3900 1
3900 1499 1
1499 1598 1
1598 3534 2
3534 300 1
300 6580 1
5564 14226 1
14226 8327 1
8327 2135 1
2135 13437 1
135 6756 1
6756 3046 1
3046 1219 1
1219 1549 1
1549 7360 1
7360 19253 1
19253 5535 1
5535 9615 1
9615 13664 1
32955 25319 1
25319 8726 1
8726 23797 1
23797 14510 1
14510 23083 1
23083 15321 1
11685 14290 1
14290 21430 1
21430 19750 1
19750 18937 1
18937 27722 1
182 766 1
361 7929 1
7929 875 1
875 1250 1
1250 596 1
596 30 2
30 1517 1
1517 2304 1
2304 40 1
18 203 2
56 2 3
1124 209 1
209 2102 1
2102 5747 1
18522 33163 1
33163 2533 1
2533 462 1
462 1730 1
1730 1384 1
33698 5812 1
5812 5414 1
6127 4752 1
4752 11807 1
7497 2392 1
90 150 3
45 58 1
58 150 1
257 33168 1
300 3364 3
3119 7979 1
7979 3120 1
2751 3782 2
3782 3119 2
8597 3120 1
2751 5510 1
5510 32594 1
32594 3782 1
3782 28140 1
5510 2751 1
30558 857 1
228 8896 1
8896 3310 1
3310 139 1
139 4923 1
2585 565 1
565 78 1
34 52 1
8828 52 1
52 26282 1
377 3189 1
4927 16522 1
4 91 1
1629 268 1
268 47 1
47 1380 1
1380 8702 1
8702 2806 1
2806 5597 1
5597 1466 1
1466 26975 1
26975 2577 1
2577 839 1
3690 5698 1
5698 5698 1
844 1464 1
1464 111 1
111 838 2
1120 1973 2
1973 12022 1
12022 7359 1
2746 7444 1
29942 9179 1
9179 11851 1
11851 31579 1
31579 28283 1
1196 4128 1
7112 9294 1
12930 7112 1
493 20847 1
4782 2981 1
2981 21705 1
21705 2700 1
2700 11774 1
11774 3154 1
3154 26263 1
280 3104 1
3104 4349 1
4349 2102 1
2102 1633 1
1633 19543 1
2150 20528 1
20528 10084 1
10084 247 1
247 2150 1
207 6562 2
6562 203 1
203 653 1
1832 1682 1
1682 653 1
653 32382 1
32382 18923 1
18923 17809 1
274 2398 1
743 6051 1
3262 853 1
853 11949 1
11949 20369 1
20369 14285 1
14285 14330 1
14330 16034 1
16034 21131 1
21131 21261 1
21261 12990 1
12990 33184 1
33184 1287 1
1287 6967 1
6967 31010 1
31010 12693 1
38 182 1
182 1902 1
1902 482 1
11753 16131 1
16131 15611 1
15611 12648 1
12648 9824 1
9824 27173 1
27173 11125 1
11125 33440 1
33440 6031 1
6031 4058 1
24846 29976 1
29976 23953 1
23953 15032 1
672 275 1
171 672 1
9940 32873 1
1114 2600 1
2600 6126 1
6126 12 1
5524 5285 1
5285 110 1
5 26409 1
26466 3242 1
219 2979 3
2979 3213 2
3213 8503 1
8503 1096 1
11507 7028 1
32458 2295 1
498 8960 1
8960 115 1
115 170 1
1890 11620 2
11620 3426 1
329 1890 1
11620 4446 1
4446 7528 1
7528 6261 1
6261 16320 1
16320 8113 1
8113 449 1
449 5258 1
1430 1142 2
1142 2431 1
2431 12919 1
12919 1361 1
1361 3142 2
3142 2811 2
2811 32799 1
32799 10758 1
10758 12265 1
12265 13790 1
13790 9498 1
9498 14605 1
14605 6217 1
6217 5699 1
336 10319 1
10319 675 1
675 1497 1
1497 29511 1
29511 8830 1
8830 5311 1
5311 137 1
137 13400 1
13400 6902 1
6902 1163 2
1163 11109 1
11109 375 1
375 3971 1
1497 1263 1
1968 13376 1
13376 4791 1
4791 307 1
307 3579 1
24758 23898 1
497 24804 1
59 3 1
52 695 1
695 228 1
228 273 1
273 6972 1
6972 3 1
384 32 1
89 105 1
105 1221 1
1221 1069 1
1069 253 1
253 869 1
869 1238 1
1238 1157 1
1157 1132 1
1132 24536 1
24536 2983 1
2983 4095 1
4095 3630 1
3630 9565 1
9565 16322 1
16322 33673 1
2983 3630 1
3630 1157 1
5851 9514 1
9514 8778 1
875 66 2
875 812 1
812 3227 1
3227 108 1
891 6934 1
2261 2894 1
2894 8504 1
8504 25168 1
25168 33806 1
325 7683 1
22 224 6
224 558 2
558 61 2
61 830 1
76 2473 1
2473 14 1
14 61 2
61 49 2
49 2432 1
2432 11802 1
61 13413 1
13413 224 1
224 353 1
353 2046 1
2046 699 1
699 2164 1
2164 5604 1
5604 4846 1
4846 8057 1
8057 1710 1
1710 3297 1
3297 6703 1
6703 995 1
995 1542 1
1542 1141 1
1141 618 1
618 4015 1
4015 6736 1
6736 2352 1
2352 32121 1
32121 31513 1
31513 5225 1
5225 12032 1
12032 13828 1
13828 21540 1
21540 19974 1
19974 33655 1
33655 713 1
713 764 1
764 152 1
152 973 1
26843 22418 1
22418 18723 1
18723 20796 1
702 330 2
330 772 2
772 27161 1
3598 1113 1
1113 1457 1
1457 2050 1
1157 1157 1
5456 5198 1
5198 32890 1
32890 30436 1
30436 1033 1
1033 2437 1
2437 22367 1
22367 18993 1
18993 8576 1
8576 31746 1
31746 27755 1
23641 2548 1
2548 5456 1
3224 3906 1
3906 4031 3
4031 10236 1
16810 5337 1
5337 17051 1
4639 456 1
456 53 3
5 847 1
847 21072 1
21072 12837 1
12837 282 1
282 128 4
128 940 1
940 5285 1
5285 432 1
432 1012 1
1012 28760 1
28760 11487 1
9298 4540 1
4540 26000 1
26000 19518 1
19518 31388 1
31388 24834 1
16521 21786 1
21786 14904 1
14904 419 1
419 3775 2
3775 723 1
5868 32128 1
5868 651 1
2761 490 1
3235 10249 1
10249 14724 1
1010 1480 1
1480 3334 1
3334 5762 1
5762 5086 1
5086 2019 1
2019 3096 1
3096 2559 1
1664 1664 1
26336 1068 1
1068 11179 1
11179 6537 1
6537 25431 1
5698 13466 1
13466 14516 1
29392 88 1
88 1102 1
420 3567 2
3567 1813 1
321 1637 1
1637 250 1
250 1695 1
1695 1749 1
1749 730 1
730 2084 1
2084 3959 1
3959 134 1
134 7994 1
730 13253 1
20 760 1
760 110 1
5194 3435 1
3435 101 1
101 749 1
749 26287 1
26287 317 1
317 93 1
93 316 1
316 27077 1
27077 9293 1
9293 184 1
184 749 1
749 20 1
20 730 1
730 12956 1
27206 12772 1
12772 9209 1
9209 29426 1
29426 32513 1
32513 14622 1
10330 12772 1
12772 6669 1
21080 13145 1
335 724 2
724 651 1
10217 305 1
305 5618 1
5618 10830 2
6121 21838 1
21838 32451 1
7436 9785 1
9785 6165 1
5484 9997 1
9997 3283 1
3283 26401 1
725 4546 1
4546 230 1
230 676 2
676 459 1
21559 2691 1
2691 33592 1
37 818 1
818 2272 1
2272 200 1
6166 871 1
28043 28106 1
28106 29349 1
2959 17 1
17 1896 1
1896 35 1
35 33930 1
33930 29 1
83 2103 1
1098 9 1
398 841 1
344 5175 1
5175 341 1
341 2378 1
2378 2730 1
2730 20520 1
20520 800 1
800 2117 1
2117 13746 1
13746 10613 1
10613 841 1
28338 6807 1
1631 2811 1
2811 111 1
3277 118 1
1237 53 1
53 21458 1
5523 779 1
799 7864 1
7864 233 1
233 11667 1
11667 754 1
754 1525 1
1525 1634 1
1634 940 1
1932 806 1
116 322 2
5415 14219 1
14219 3946 1
3946 21568 1
21568 475 1
475 6015 1
6015 12060 1
12060 22662 1
22662 12082 1
12082 25307 1
25307 32353 1
32353 10725 1
10725 16077 1
16077 1428 1
1428 28800 1
28800 33088 1
33088 10002 1
0 12350 1
30036 14080 1
593 7906 1
182 259 3
259 1071 2
1071 11638 1
11638 9293 1
9293 146 1
146 7255 1
7255 1170 1
1170 5933 1
1170 37 2
37 1060 1
1060 275 1
207 3424 1
3424 1723 1
147 483 1
483 2972 1
2972 4662 1
4662 4662 1
4662 2972 1
47 96 1
96 1879 1
1879 9148 1
9148 12284 1
12284 12143 1
12143 2840 1
2840 10989 1
10989 18093 1
18093 28918 1
21376 23052 1
23052 30310 1
30310 9019 1
9019 33866 1
33866 2136 1
2136 713 1
713 805 2
805 33585 1
15871 2691 1
2691 29878 1
29878 4229 1
4229 5414 1
5414 6780 1
6780 6335 1
6335 1388 1
1388 2972 1
30411 4130 1
5787 2934 1
8776 620 1
12951 2972 1
2972 2803 1
2803 6996 1
6996 12238 1
12238 2432 1
2432 17986 1
17986 5449 1
5449 4062 1
4062 10510 1
10510 228 1
228 3 4
3 24 3
24 1413 1
1413 19559 1
19559 4462 1
4462 18461 1
18461 1038 1
1038 2118 1
1491 7945 1
7945 21415 1
16615 52 1
52 712 1
712 575 2
11 71 1
71 63 2
63 1745 1
1745 9217 1
9217 14240 1
14240 479 1
479 1224 1
1224 539 1
539 3278 1
3278 189 1
189 22117 1
22117 27312 1
27312 33411 1
33411 6988 1
4062 17138 1
17138 20227 1
20227 23627 1
31451 7484 1
21899 4130 1
4130 2840 1
2840 5369 1
5369 7332 1
1524 2291 1
2291 9217 1
9217 88 1
88 252 1
252 4079 1
9677 9087 1
386 2661 1
2661 4352 1
4352 18772 1
18772 582 1
582 236 1
236 6436 1
6436 4276 1
4276 657 1
657 3892 1
3892 24746 1
24746 964 1
964 1253 1
1253 7280 1
7280 4785 1
4785 755 1
755 2672 1
2672 2347 1
2347 264 1
264 817 1
817 4595 1
4595 714 1
714 2615 1
2615 3185 1
3185 619 1
619 7332 1
7332 2840 1
2840 6392 1
657 24 1
2820 7611 1
1930 26238 1
26238 8840 1
28933 23208 1
23208 14595 1
14595 18128 1
18128 25935 1
25935 23521 1
23521 24322 1
109 8088 1
8088 109 1
109 458 1
1654 9604 1
14017 17572 1
17572 5707 1
5707 15231 1
1496 1742 1
1742 3790 1
2746 4687 1
938 854 1
28186 2403 1
2403 127 1
1704 341 1
341 28 1
28 57 2
57 127 2
789 166 1
2403 10742 1
363 1505 1
1505 5372 1
6541 1505 1
2186 163 1
108 203 3
203 30 2
7261 621 1
621 20070 1
20070 7264 1
7264 22701 1
22701 25371 1
25371 7766 1
52 0 4
349 116 2
116 2506 1
2506 2345 1
2345 6469 1
6469 3793 1
868 3224 1
3224 13242 1
13242 19654 1
19654 269 1
5917 111 1
111 844 2
844 20173 1
20173 1464 1
1464 11758 1
15373 14601 1
14601 17357 1
1950 13518 1
13518 241 1
241 753 2
753 2887 2
2143 28083 1
2514 687 1
687 903 1
984 2243 1
2243 2063 1
75 345 1
1194 1958 1
4407 2824 1
3534 24884 1
24884 3730 1
463 27395 1
10177 556 1
556 2838 1
2838 1868 1
3710 4892 1
6009 276 1
276 51 1
51 704 1
704 2731 1
2731 13734 1
13734 1303 1
1303 21326 1
21326 24627 1
24627 501 1
501 312 1
312 3871 1
47 161 1
161 1837 1
1837 33814 1
33814 19225 1
19225 2188 1
2188 28124 1
28124 32255 1
32255 31732 1
31732 26731 1
26731 4169 1
4169 9682 1
9682 5300 1
5300 682 1
1303 4085 1
4085 682 1
682 25292 1
47 56 1
56 16653 1
16653 21411 1
12575 28199 1
28199 11140 1
11140 527 1
5021 112 1
4949 14319 1
14319 14331 1
223 8006 1
8006 19896 1
19896 223 1
223 21690 1
21690 1145 1
292 2064 1
2064 3943 1
3943 1513 1
19028 11815 1
11815 15823 1
18 2968 1
2968 529 1
529 1800 1
1800 361 2
361 538 1
538 3166 1
3166 302 1
302 7045 1
7045 3854 1
30 108 6
1223 1187 1
5212 881 1
137 1136 3
19 718 2
718 17554 1
17554 120 1
2859 11311 1
11311 11486 1
11486 11968 1
11968 11486 1
9774 2363 1
2363 1999 1
1999 480 1
480 8666 1
8666 11957 1
11957 3348 1
3348 5491 1
2363 9774 1
5704 33720 1
33720 13950 1
13950 11753 1
29033 36 1
12261 68 1
68 1555 1
961 787 1
202 6554 1
6554 5735 1
5735 4051 1
4051 480 1
480 275 1
30423 7385 1
7385 7116 1
7116 4904 1
4904 23217 1
606 1462 1
1462 25632 1
25632 11731 1
7238 30992 1
7238 8050 1
8050 13631 1
13631 27888 1
27888 30902 1
30902 3292 1
413 46 1
4925 24883 1
4549 1986 1
683 15553 1
15553 9801 1
204 174 2
174 183 2
183 518 2
518 2800 1
2800 2616 1
2616 8767 1
8767 22719 1
22719 15104 1
15104 18680 1
18680 1342 1
1342 4925 1
4925 219 1
219 13322 1
13322 19405 1
13242 115 1
115 707 1
8131 11315 1
2091 7063 1
6154 1497 1
243 6652 2
6652 1227 1
1227 13393 1
25534 292 1
292 2103 1
2103 3943 1
3943 1626 1
1626 30262 1
30262 1114 1
1114 1025 1
55 2973 1
2973 16859 1
16859 2960 1
2960 8470 1
8470 469 1
469 10586 1
10586 1953 1
1953 16766 1
16766 5802 1
5802 30539 1
30539 1587 1
1587 2266 1
2266 414 1
414 13441 1
13441 132 1
132 8940 1
8940 28598 1
28598 33508 1
33508 2426 1
2426 29290 1
29290 1239 1
2780 1078 1
1078 24955 1
24955 32402 1
32402 6961 1
597 28 1
28 566 2
566 2456 1
2456 58 1
58 1032 1
1032 3284 1
3284 31 1
65 90 2
90 2516 1
2516 150 1
150 14171 1
14171 13238 1
13238 11313 1
11313 222 1
222 149 1
149 3882 1
3882 4807 1
18744 24384 1
24384 25003 1
25003 8883 1
8883 29036 1
29036 22956 1
22956 2150 1
2150 599 2
8175 2044 1
2044 10639 1
10639 15086 1
15086 31080 1
31080 13029 1
13029 1635 1
1635 35 1
35 1803 1
1803 7659 1
7659 22675 1
22675 2889 1
2889 5243 1
3943 6961 1
3692 31065 1
35 2973 1
2973 432 1
2080 42 2
42 1778 1
1778 806 1
956 291 1
291 672 1
672 15426 1
15426 7144 1
21 181 5
181 1292 1
1292 3465 2
3465 3773 1
3773 180 1
1163 1146 1
1959 5671 1
4083 2295 1
2295 2796 1
2504 8559 1
8559 7245 1
24805 24741 1
59 297 3
297 19660 1
14636 15808 1
15808 20048 1
12950 980 1
2491 465 1
465 242 1
242 74 1
11356 13756 1
13756 29916 1
1435 611 1
1061 8649 1
8649 2092 1
2092 2742 1
2742 10949 1
10949 9959 1
9959 1163 1
1163 2993 1
2993 29058 1
29058 11331 1
11331 11700 1
166 108 1
108 3000 1
3000 875 1
875 893 1
893 40 2
40 1192 2
1192 299 1
299 4191 1
4191 103 1
103 1857 1
1857 7435 1
7435 3062 1
3062 18 1
18 508 2
508 401 1
401 404 1
404 3166 1
3166 2925 1
2925 361 2
103 3166 1
3166 40 1
40 893 1
893 820 1
820 1028 1
1028 611 1
611 1055 1
1055 404 1
404 508 1
508 15009 1
15009 4196 1
4196 157 1
157 2993 1
2993 180 1
180 658 1
658 1061 1
1061 1163 1
1163 675 1
675 10949 1
10949 3774 1
3774 1213 1
1213 15777 1
15777 3398 1
3398 203 1
203 206 1
206 2017 1
2017 1469 1
1469 1635 1
1635 166 1
166 1112 1
1112 401 1
401 659 1
659 472 1
472 28684 1
28684 778 1
778 2655 1
2655 5454 1
5454 3118 1
3118 944 1
944 2287 2
2287 2925 1
361 3677 1
3677 1902 1
1902 489 1
489 9142 1
9142 12250 1
12250 272 1
272 18 1
1874 928 1
928 32463 1
32463 23892 1
23892 23602 1
23602 7674 1
7674 12325 1
12325 33362 1
33362 1930 1
1930 32753 1
32753 30230 1
30230 20329 1
214 272 4
230 1301 1
1301 549 1
549 4980 1
4980 1620 1
1620 30519 1
30519 384 1
384 25023 1
25023 3587 1
3587 18782 1
18782 9939 1
9939 4732 1
4732 14766 1
12253 11692 1
11692 12096 1
12096 8936 1
8936 17222 1
8000 15685 1
2493 18705 1
1399 11752 1
11752 2809 1
2809 2672 1
2672 13547 1
1509 32007 1
3868 3995 1
3995 7575 1
7575 11133 1
2090 2121 1
2121 3157 1
3157 6870 1
13 419 3
1348 10572 1
10572 4713 1
129 67 2
67 432 1
432 31 1
999 15780 1
15780 10802 1
10802 21092 1
21092 5332 1
5332 9901 1
407 1255 1
2089 19 1
19 7769 1
22407 382 1
382 2369 1
8753 5708 1
18860 4294 1
6289 359 1
10983 2707 1
2001 5494 1
5494 1777 1
1777 452 1
1763 3981 1
2891 182 1
182 4433 1
4433 374 1
374 720 1
537 3279 1
3279 74 1
74 1252 1
1591 1591 1
12 150 2
150 916 1
916 8708 1
8708 258 1
543 3497 1
3497 951 1
951 1920 1
1920 13867 1
13867 7067 1
191 7781 1
7781 26476 1
26476 1632 1
1632 9795 1
9795 2826 1
2826 5129 2
856 12605 1
12605 1746 1
1746 9192 1
9192 18750 1
18750 3387 1
3387 5031 1
5031 3170 1
3170 27143 1
27143 26697 1
26697 4286 1
497 8249 1
8249 2812 1
2812 18213 1
18213 30657 1
4779 11376 1
452 7601 1
7601 21655 1
21655 452 1
1763 7930 1
9772 2768 1
2768 3824 1
21273 28590 1
28590 4318 1
5195 11848 1
11848 32770 1
32770 5512 1
5512 6076 1
6076 7257 1
7257 2087 1
2121 1647 1
28662 11555 1
11555 13258 1
12794 2805 1
2805 2805 1
1243 2460 1
2460 5938 1
5938 6757 1
6757 1456 1
1456 1938 2
1938 6013 2
6013 3410 1
3410 3842 1
3842 9470 1
9470 3727 1
3727 25793 1
25793 10074 1
1687 1080 1
1440 7269 1
7269 5021 1
5021 1615 1
3429 14250 1
14250 21698 1
21698 349 1
322 3521 1
7179 4044 1
193 15833 1
2011 3303 1
3484 2736 1
2736 1123 1
33133 12586 1
15496 8151 1
8151 1973 1
1973 23894 1
164 371 1
255 10632 1
10632 22691 1
22691 653 1
2040 4841 1
4841 757 1
10021 27145 1
27145 21329 1
21329 4663 1
4663 8162 1
12494 25800 1
25800 15555 1
15555 21901 1
21901 24731 1
24731 33436 1
33436 25692 1
25692 29943 1
29943 21573 1
21573 32231 1
32231 22325 1
22325 9028 1
9028 27700 1
27700 20104 1
20104 19330 1
19330 25365 1
25365 23214 1
23214 31642 1
31642 21747 1
21747 32468 1
32468 23092 1
23092 31779 1
31779 32085 1
32085 31200 1
215 534 1
534 534 2
534 333 3
424 87 1
87 4734 1
4734 3623 1
3623 534 1
534 215 2
215 14730 1
14730 5180 1
5180 5304 1
5304 225 1
165 424 2
424 16161 1
22706 22568 1
22568 9078 1
9078 9078 1
2968 1268 1
199 1801 1
2308 478 1
478 8039 1
8039 11270 1
11270 25117 1
25117 18727 1
18727 3950 1
3950 11702 1
11702 14559 1
14559 4286 1
4286 7151 1
7151 7345 1
7345 5901 1
526 2160 1
25011 12653 1
12653 275 1
275 16094 1
16094 5873 1
5873 11433 1
11433 1095 1
1095 12652 1
12652 33368 1
33368 7054 1
29345 23789 1
498 344 1
344 610 1
610 115 1
849 171 2
171 1150 1
1150 446 1
144 407 1
582 3649 2
3649 13487 1
13487 6996 1
6996 2430 1
2430 19003 1
19003 6330 1
6330 27965 1
27965 6363 1
11716 17317 1
17317 30018 1
30018 24107 1
24107 27893 1
27893 6574 1
6574 7492 2
29204 21133 1
21133 19678 1
14222 8794 1
8794 7492 1
7492 6574 1
6574 31920 1
31920 24162 1
19531 22377 1
22377 9303 1
9303 6574 1
7492 29970 1
29970 19136 1
19136 20660 1
13616 1610 1
1610 32029 1
32029 542 1
542 293 2
293 779 2
779 5398 2
5398 2012 1
29468 30696 1
30696 20649 1
20649 14493 1
14493 12679 1
12679 7246 1
7246 27120 1
1592 33373 1
386 1535 1
765 785 2
785 11067 1
11067 841 1
841 765 1
765 940 1
2959 785 1
785 1202 1
26960 33026 1
33026 10997 1
10997 26329 1
13702 32902 1
32902 10787 1
18690 346 1
346 3832 1
1918 3645 1
3645 12511 1
12511 33487 1
11672 14813 1
943 14710 1
14710 30480 1
30480 11466 1
9089 3948 1
3948 4527 2
4527 17661 1
4527 11672 1
11672 33250 1
2093 11466 1
11466 855 1
68 3445 1
1555 20497 1
6 239 1
2892 4777 1
4777 3832 1
2 198 1
198 271 1
163 7066 1
7066 1653 1
1653 6302 1
798 15092 1
377 1353 2
1353 7098 1
2374 6723 1
6723 6 1
0 141 3
141 960 3
0 1483 1
1483 712 1
712 550 1
550 251 1
710 8439 1
168 382 1
382 527 1
632 0 1
12567 32084 1
32084 393 1
393 9868 1
9868 27360 1
27360 12427 1
12427 32431 1
32431 32553 1
32553 8848 1
2796 5321 1
5020 643 1
3141 1140 1
39 2875 3
10892 1586 1
1586 273 1
273 22 1
22 84 1
84 61 1
61 692 1
831 8622 1
8622 5910 1
5910 5939 1
5939 1289 1
1289 7606 1
7606 7288 1
7288 11762 1
11762 25676 1
25676 2371 1
2371 19530 1
12901 17933 1
17933 22741 1
22741 1546 1
7984 3167 1
3167 6055 1
30271 24893 1
145 3786 1
3786 11444 1
11444 296 1
296 209 1
209 678 2
678 10287 1
10287 770 1
770 744 1
744 593 1
593 20487 1
20487 130 1
130 19277 1
19277 1164 1
1164 7993 1
7993 3836 1
3836 4817 1
4817 2613 1
2613 2031 1
2031 12266 1
12266 633 1
633 29233 1
29233 1608 1
1608 209 1
209 7993 2
7993 660 1
660 10991 1
10991 1164 1
1164 1118 1
1118 2027 1
1164 593 1
593 16642 1
16642 3955 1
3552 11091 1
11091 9212 1
9212 11091 1
1608 130 1
107 146 2
146 482 2
482 2029 1
2029 1902 1
1902 1598 1
1598 3956 1
3956 1188 1
1188 1220 1
1220 4063 1
4063 2701 1
2701 2370 1
2370 4954 1
4954 8017 1
8017 22358 1
22358 7261 1
27308 18052 1
7907 7907 1
28508 32306 1
32306 23873 1
23873 27322 1
2213 1907 2
6572 1706 1
752 2311 1
2311 14288 1
14288 911 1
911 7109 1
7109 26623 1
26623 7584 1
7584 2496 1
6297 31197 1
31197 5602 1
5602 18331 1
18331 5638 1
30548 8875 1
8875 5597 1
5597 5612 1
5612 29359 1
29359 22685 1
2361 28797 1
28797 289 1
289 5711 1
31 1841 1
1841 17 1
12 515 3
67 4026 1
4026 3994 1
3994 2854 1
2854 543 1
543 1418 1
1418 23 1
23 67 1
67 666 1
543 72 1
72 1920 1
1920 11819 1
11819 12637 1
12637 119 1
297 11991 1
33204 13335 1
8825 3812 1
3812 2217 1
628 3676 1
411 8404 1
8404 2805 1
2805 12336 1
12336 2368 1
30805 32465 1
32465 25129 1
25129 10532 1
3888 1065 2
100 11645 1
11645 892 1
892 5606 1
520 27786 1
27786 5606 1
5606 1778 1
1778 27320 1
27320 2988 1
2988 11616 1
11616 19764 1
19764 31328 1
31328 10211 1
10211 2523 1
2523 9870 1
9870 32462 1
32462 5972 1
5972 183 1
183 26412 1
26412 9870 1
1110 5115 1
1609 20196 1
20196 1110 1
1110 15103 1
108 893 1
893 30 1
7297 30974 1
30974 3200 1
3200 4153 1
118 18047 1
18047 18776 1
18776 9014 1
9014 18600 1
7247 20662 1
1207 2997 1
2997 5422 1
5422 5093 1
5093 10194 1
10933 1735 1
1735 27045 1
27045 26167 1
31431 25334 1
25334 9804 1
9666 9722 1
178 689 1
30601 16434 1
16434 6008 1
6008 26775 1
26775 11535 1
11535 33743 1
33743 9928 1
9928 327 1
327 8176 1
8176 4182 1
4182 30342 1
30342 25545 1
25545 3273 1
3273 606 1
606 13299 1
13299 24157 1
24157 15607 1
15607 17302 1
17302 26272 1
22098 413 1
413 7268 1
7268 6089 1
6089 26564 1
26564 8 1
8 15326 1
15326 5680 1
5680 6795 1
6795 12641 1
12641 9328 1
9328 28092 1
28092 913 1
913 5828 1
5828 34 1
34 28720 1
28720 4305 1
4305 11276 1
11276 133 1
133 10765 1
10765 6584 1
6584 13188 1
13188 10034 1
10034 9056 1
33466 2207 1
2207 2291 1
2291 96 1
96 4348 1
4348 7854 1
7854 26389 1
9374 2585 1
2585 12641 1
12641 995 1
995 33329 1
33329 23513 1
6089 28680 1
28680 9374 1
6584 2585 1
2585 562 1
562 6795 1
2585 8009 1
8009 236 1
236 3273 1
3273 9353 1
9353 4182 1
27359 6977 1
12618 23350 1
23350 26878 1
2669 647 2
647 8015 1
8015 2213 1
2213 5657 1
5657 12684 1
12684 1347 1
1347 269 1
2669 29088 1
29088 1274 1
1274 2122 1
8015 9 1
9 28619 1
28619 344 1
344 9 1
9 2669 1
2669 1274 1
1274 5489 1
5489 2824 1
1596 132 1
30421 28676 1
28676 9163 1
9163 1270 1
5569 5569 1
251 4127 1
4127 175 1
175 0 7
0 632 1
632 539 1
539 698 1
698 862 1
3 237 1
237 6 3
6 240 2
8237 697 1
227 3507 1
3507 2236 1
2236 9199 1
9199 7081 1
7081 11415 1
11415 8986 1
8986 9946 1
9946 23182 1
23182 3859 1
3859 7408 1
7408 5528 1
5528 2611 1
2611 8348 1
16276 7514 1
7514 150 1
150 4745 1
4745 14775 1
37 454 1
543 373 2
373 1418 1
486 1876 1
1876 7292 1
7292 1419 2
645 3252 1
3252 394 1
17118 7095 1
7095 2548 1
2548 616 1
2529 21819 1
21819 3101 1
3101 8654 1
22710 11800 1
23295 20730 1
20730 6532 1
9941 8921 1
455 2729 1
2729 176 1
176 13244 1
13244 1808 1
1808 474 1
474 54 1
54 1547 1
369 260 2
260 6375 1
21059 17650 1
17650 31071 1
31071 21906 1
21906 20071 1
9227 4166 1
4166 5695 1
5695 1416 1
6146 12304 1
1095 1279 1
1279 259 1
259 3348 1
3348 33570 1
583 3519 1
3519 33961 1
11555 5740 1
7155 1081 1
1081 1791 1
1791 2277 1
2277 3669 1
3669 947 1
947 744 1
744 6064 1
6064 13392 1
1081 19537 1
4194 15710 1
